2025-12-02T23:27:23+0100 - root - INFO - Logger initialized.
2025-12-02T23:27:23+0100 - root - INFO - Logging to file: /cluster/home/janko/src/era5land_to_datm/scripts/era5land_to_datm_script_20251202T222723.log
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is c5f772b6-ea5e-4028-9e7e-f949e49076a7
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is cfc4aebc-8afe-4ec9-bee8-658945caacbf
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is f917c402-4647-4b90-8804-b3fe63f08a2c
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is cc88fa53-99f6-44a3-b08e-9462f7623138
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is d8fc6a02-049c-42eb-88d1-2c8bb0cc6604
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is 052b0084-e520-4644-81c7-da7c57b7ed26
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is c25ca6a0-3403-46e0-9a8d-73854afebd8c
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is 80bb1c4d-5013-4845-ad95-038264bf4b43
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is 8226ac66-3344-48ec-be06-6a618e735cce
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is 050f652e-e46a-4799-9c08-725775fe50fc
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is 1207a8b3-ffc4-42d7-87d4-1a390399e406
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is 66af788c-597b-4571-91d6-e12bac7462cf
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is 8ee8fcc0-33f6-4461-85d3-e5b0a8820a4e
2025-12-02T23:30:31+0100 - ecmwf.datastores.processing - INFO - Request ID is faf9a191-edee-49d0-8f68-9f69b6106c81
2025-12-02T23:30:32+0100 - ecmwf.datastores.processing - INFO - Request ID is 06630dff-d564-4b0a-9601-47addf003b07
2025-12-02T23:30:32+0100 - ecmwf.datastores.processing - INFO - Request ID is 3d7f823b-463f-4cd3-8bb6-c213a26f3f20
2025-12-02T23:35:29+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:29+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:29+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:29+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:29+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:29+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:29+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:30+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:30+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:30+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:30+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:30+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:35:50+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:50+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id d0827afa-0eba-42a6-a1e4-3833aa042192; skipping download.
2025-12-02T23:35:51+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:51+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 53a9c439-0579-4126-b5be-54e736482840; skipping download.
2025-12-02T23:35:51+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:51+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 4261e5e6-24f7-4867-9a61-f0c497d241c0; skipping download.
2025-12-02T23:35:52+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:52+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 42381975-05dc-4830-a6f2-596c88a0cd38; skipping download.
2025-12-02T23:35:52+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:52+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id d38c4162-134e-4449-a9c3-8015544d99f5; skipping download.
2025-12-02T23:35:52+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:52+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 0a1170a5-686f-4068-ad6c-395eb684d50e; skipping download.
2025-12-02T23:35:52+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:52+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 9df5a0ee-8824-4966-a333-41b2607b1e81; skipping download.
2025-12-02T23:35:53+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:53+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id c18271ab-c8dc-448a-b17a-d3c366dac47c; skipping download.
2025-12-02T23:35:53+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:53+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 6a0652a2-5f59-4efb-b0f0-38f9c7bfc29f; skipping download.
2025-12-02T23:35:54+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:54+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id dc8d5583-a37d-4a97-be3d-b8e8da67d7d9; skipping download.
2025-12-02T23:35:54+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:54+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 6a549bdc-c3c5-445a-ab4e-fa55bc5b3d8b; skipping download.
2025-12-02T23:35:54+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:54+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 631b0c0f-73bf-45a3-ad26-055883a1b3bb; skipping download.
2025-12-02T23:35:55+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:55+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id ce05a093-41c8-46ca-9956-1664025059b3; skipping download.
2025-12-02T23:35:55+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:55+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 81b1b4ae-bb5f-4818-9faf-8e5c567e1886; skipping download.
2025-12-02T23:35:55+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:55+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id e3b7fdd3-d791-4fa2-a740-7ab7aed38be1; skipping download.
2025-12-02T23:35:56+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:56+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 1fe52341-7776-4612-963d-6d470ea33087; skipping download.
2025-12-02T23:35:56+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:56+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id dd2bb6c1-842d-40a4-bb3f-c506809f052b; skipping download.
2025-12-02T23:35:57+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:57+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id e5a137b7-4443-4ce9-8a6e-8aab3815c430; skipping download.
2025-12-02T23:35:57+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:57+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id d889c536-33b0-4cfc-ab9c-b36490285b85; skipping download.
2025-12-02T23:35:57+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:58+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id d1fad4a4-7cfe-4ba6-a626-f24ba7169cec; skipping download.
2025-12-02T23:35:58+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:58+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 16cf17ed-9e88-4b77-a372-780ea4d607b1; skipping download.
2025-12-02T23:35:58+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:58+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 454a9427-65ca-46a3-a03c-125eca6211e9; skipping download.
2025-12-02T23:35:58+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:58+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 7e693e1c-e530-476b-a250-f2294de7f81f; skipping download.
2025-12-02T23:35:59+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:59+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 7ef7ef67-8309-4312-9e28-7e1ec8b0647f; skipping download.
2025-12-02T23:35:59+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:59+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 0a0d34ca-d084-41ce-9fa9-bc0de4b1a867; skipping download.
2025-12-02T23:35:59+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:35:59+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id bbe5f1b8-e593-4676-b299-1e0c708d27fb; skipping download.
2025-12-02T23:36:00+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:00+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 6946f5ab-071c-4a1d-8b0c-439ead424bd1; skipping download.
2025-12-02T23:36:00+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:00+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id f27bcbae-3ea6-4217-9659-8c486a9e8fbd; skipping download.
2025-12-02T23:36:00+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:00+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id f4634e48-80d6-46da-a604-ea115b1e506a; skipping download.
2025-12-02T23:36:00+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:00+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 1112b5ef-a78e-4cfe-a161-466113167459; skipping download.
2025-12-02T23:36:01+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:01+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 83be146d-5919-4433-ad04-af0585b9287b; skipping download.
2025-12-02T23:36:01+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:01+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 6ca25fc1-7d4a-49f2-a288-0c088307a941; skipping download.
2025-12-02T23:36:01+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:01+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 4f18a27d-6f72-4eea-ab6e-48e79ae4785c; skipping download.
2025-12-02T23:36:02+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:02+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id abcbaba4-5a3f-489d-a420-3592feb64d19; skipping download.
2025-12-02T23:36:02+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:02+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 6023bc69-aa6a-4473-a474-b298d3556eb8; skipping download.
2025-12-02T23:36:02+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:02+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 7855f214-eb65-493b-814d-d3ca4bc32421; skipping download.
2025-12-02T23:36:03+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:03+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 4c083e6e-7a59-452d-97f6-7b061611dedf; skipping download.
2025-12-02T23:36:03+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:03+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 719012d8-2363-42c3-8a8a-13b3869db36a; skipping download.
2025-12-02T23:36:03+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:03+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id a53fa3c7-1eb2-481e-9429-2ff3e8126ee6; skipping download.
2025-12-02T23:36:04+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:04+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id aea0cd86-8b01-4125-8ef3-4c9adf4c793a; skipping download.
2025-12-02T23:36:04+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:04+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 3fe42770-8b09-48e4-b16d-8123a8b3c41a; skipping download.
2025-12-02T23:36:04+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:04+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 8db73275-6b3a-40f2-8300-896d0d8f1466; skipping download.
2025-12-02T23:36:05+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:05+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id e5e49a19-3897-4dcb-8b28-61b241e7edb1; skipping download.
2025-12-02T23:36:05+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:05+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 3f3b985e-00ff-41e2-b271-0419726eacd9; skipping download.
2025-12-02T23:36:05+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:05+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id e7836176-82f2-44c5-922b-6390631c8592; skipping download.
2025-12-02T23:36:06+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:06+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 64cdb66e-790c-41d6-891b-467a547ddd07; skipping download.
2025-12-02T23:36:06+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:06+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id b9f13742-1189-4bb4-bc71-22cf4db145fb; skipping download.
2025-12-02T23:36:06+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:06+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 1bdcd173-e41d-4ed0-8800-4e10f9828c78; skipping download.
2025-12-02T23:36:07+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:07+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id bda6f8cf-e55d-4c1a-98e9-bc319b10b8b1; skipping download.
2025-12-02T23:36:07+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:07+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id f689f94a-3a0d-4853-9efa-aac03a42da7a; skipping download.
2025-12-02T23:36:07+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:07+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id f41efdce-cbff-4960-8b1a-27147f7c2237; skipping download.
2025-12-02T23:36:07+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:08+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 3eb0fe26-7230-4f7b-8b2b-f47331be16fc; skipping download.
2025-12-02T23:36:08+0100 - ecmwf.datastores.processing - INFO - status has been updated to successful
2025-12-02T23:36:08+0100 - multiurl.base - INFO - Downloading https://object-store.os-api.cci2.ecmwf.int:443/cci2-prod-cache-2/2025-12-02/9025f2f928ece40753b540d0c208cfb0.grib
2025-12-02T23:36:18+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:18+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 8d08fb17-9f3c-4b2c-90e5-60168c3300ca; skipping download.
2025-12-02T23:36:18+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:18+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id f34beb73-f300-490b-9667-daa9d6b8d972; skipping download.
2025-12-02T23:36:18+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:18+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 5983714b-8b05-4a56-b336-dfe2c776c2ef; skipping download.
2025-12-02T23:36:19+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:19+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id b86bcb04-6e4b-4385-b9ff-8f5a8d19d036; skipping download.
2025-12-02T23:36:19+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:19+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 50765e7b-e27e-4346-904b-cad22ed53738; skipping download.
2025-12-02T23:36:19+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:19+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 3b7d1afe-10cb-46a0-a25c-9c7df8bb3a4f; skipping download.
2025-12-02T23:36:19+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:19+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 60e9a323-13d6-49b9-a3ba-98726084adbc; skipping download.
2025-12-02T23:36:20+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:20+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 4ce16e09-f14b-4b52-94c3-413f89c7d5df; skipping download.
2025-12-02T23:36:20+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:20+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 872c99d4-7def-46e3-932e-672c629b17dd; skipping download.
2025-12-02T23:36:20+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:20+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id bb130be9-79f5-49d4-aa99-a76cd6a26a8d; skipping download.
2025-12-02T23:36:21+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:21+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 73174e44-0f48-482d-a64a-cfc27b4b99c3; skipping download.
2025-12-02T23:36:21+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:21+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 622d52e9-54ed-4b85-9ca4-a5c0302e08b7; skipping download.
2025-12-02T23:36:21+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:21+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 212fe3e6-0bf5-4b05-9f0b-e10f5c8706a9; skipping download.
2025-12-02T23:36:22+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:22+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id d1f851ce-01ff-4e8e-b6c9-2c3dbf282428; skipping download.
2025-12-02T23:36:22+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:22+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 77b7c7b3-8f77-4ad8-aa69-6ed282dcc0af; skipping download.
2025-12-02T23:36:22+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:22+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id a7bc26b4-7cc6-46d9-b67c-512b78120f55; skipping download.
2025-12-02T23:36:22+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:22+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 5cd753c8-83db-4db2-aea3-50a4a6d07ee4; skipping download.
2025-12-02T23:36:23+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:23+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 9f5ae689-6d6f-4087-9c06-8d9738f9f2f2; skipping download.
2025-12-02T23:36:23+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:23+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id fa96c235-59ac-4f5c-b51c-2dd98bfa9eb9; skipping download.
2025-12-02T23:36:23+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:23+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 1bfb83eb-f2cf-441f-88d9-05aa6e72f2f7; skipping download.
2025-12-02T23:36:24+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:24+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id ca4292ff-6587-42fd-b303-e9aca459544a; skipping download.
2025-12-02T23:36:24+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:24+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 7548306b-f49d-49e0-8dcc-1fac386d110f; skipping download.
2025-12-02T23:36:24+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:24+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 507a51d2-d281-41fc-bdd6-cc9e0375f478; skipping download.
2025-12-02T23:36:24+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:25+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 16d0c52f-f8da-47d9-ab99-dfece20015c9; skipping download.
2025-12-02T23:36:25+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:25+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 786d72fc-355a-4295-9429-9f2ac0e1c541; skipping download.
2025-12-02T23:36:25+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:25+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id fedcc704-8207-4459-bb71-03e35a2bb912; skipping download.
2025-12-02T23:36:26+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:26+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 3fa1c32d-e5c7-4cf6-909e-c17783dbad41; skipping download.
2025-12-02T23:36:26+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:26+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id f41206d2-7098-4ab8-8c4a-7355a6785ce2; skipping download.
2025-12-02T23:36:26+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:26+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 821abfd1-a2a4-4fbc-a532-3acc1fa86cf2; skipping download.
2025-12-02T23:36:26+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:26+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id ec77ced7-a067-4a22-afa4-c0892f34a9cd; skipping download.
2025-12-02T23:36:27+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:27+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 6696faf3-f08e-4ec6-9d88-6854e9bb4f85; skipping download.
2025-12-02T23:36:27+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:27+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 03e2feb5-e9ab-4aea-87f1-46b2c62f89b9; skipping download.
2025-12-02T23:36:27+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:27+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 263577dd-e575-479b-8420-90b9d73e055b; skipping download.
2025-12-02T23:36:28+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:28+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id bc9cc361-79a5-43d2-98fd-f185b762bd2d; skipping download.
2025-12-02T23:36:28+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:28+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 4f24c0db-acae-4515-b73b-a2936c8450a3; skipping download.
2025-12-02T23:36:28+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:28+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 8e751c15-8f12-4b38-aea5-4d66ca1b00e6; skipping download.
2025-12-02T23:36:28+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:29+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 300c4a9c-156a-4ce1-a746-96797c1471d4; skipping download.
2025-12-02T23:36:29+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:29+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 1705cb00-a15a-4bb2-916c-08c84da38d47; skipping download.
2025-12-02T23:36:29+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:29+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id bab94ed1-7997-4618-98d4-ee14b658051f; skipping download.
2025-12-02T23:36:29+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:29+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 308b6ac0-bb8c-466c-b0fa-46b7e750c61f; skipping download.
2025-12-02T23:36:30+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:30+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id ddc78750-6fb2-48b9-9ed3-7e704dea03b0; skipping download.
2025-12-02T23:36:30+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:30+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id ea34b89a-2829-4e26-a249-d8ee20dd8690; skipping download.
2025-12-02T23:36:30+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:30+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id b3c5f7e2-cc9b-4604-84bd-62dcc5f758bf; skipping download.
2025-12-02T23:36:30+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:31+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 9143b0e6-afc0-494d-bec4-60f7e2c2dd02; skipping download.
2025-12-02T23:36:31+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:31+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 5ff0733d-323d-4d06-8bb3-b468de8c2cd6; skipping download.
2025-12-02T23:36:31+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:31+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 2f89a245-d604-4127-aa17-bfebec99eb19; skipping download.
2025-12-02T23:36:31+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:31+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 1a3ed428-d0ae-4b3c-a3df-b07d7199957e; skipping download.
2025-12-02T23:36:32+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:32+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id acb9711e-b111-4c10-a36e-a6fe6660228e; skipping download.
2025-12-02T23:36:32+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
2025-12-02T23:36:32+0100 - era5land_to_datm.download - INFO - No files available yet for remote with id 9a5cb915-cfef-42c5-9b3e-42e0ff436cab; skipping download.
2025-12-02T23:36:32+0100 - ecmwf.datastores.processing - INFO - status has been updated to accepted
